SELECT table_name, column_name, data_type
FROM information_schema.columns
WHERE table_schema = 'public'
ORDER BY table_name, ordinal_position;

| table_name                    | column_name                 | data_type                   |
| notifications_recipient_select   | notifications   | r       | true       | {0}   | {OPEXPR :opno 410 :opfuncid 467 :opresulttype 16 :opretset false :opcollid 0 :inputcollid 0 :args ({VAR :varno 1 :varattno 3 :vartype 20 :vartypmod -1 :varcollid 0 :varnullingrels (b) :varlevelsup 0 :varnosyn 1 :varattnosyn 3 :location -1} {COERCEVIAIO :arg {NULLIFEXPR :opno 98 :opfuncid 67 :opresulttype 25 :opretset false :opcollid 100 :inputcollid 100 :args ({FUNCEXPR :funcid 3294 :funcresulttype 25 :funcretset false :funcvariadic false :funcformat 0 :funccollid 100 :inputcollid 100 :args ({CONST :consttype 25 :consttypmod -1 :constcollid 100 :constlen -1 :constbyval false :constisnull false :location -1 :constvalue 15 [ 60 0 0 0 97 112 112 46 117 115 101 114 95 105 100 ]} {CONST :consttype 16 :consttypmod -1 :constcollid 0 :constlen 1 :constbyval true :constisnull false :location -1 :constvalue 1 [ 1 0 0 0 0 0 0 0 ]}) :location -1} {CONST :consttype 25 :consttypmod -1 :constcollid 100 :constlen -1 :constbyval false :constisnull false :location -1 :constvalue 4 [ 16 0 0 0 ]}) :location -1} :resulttype 20 :resultcollid 0 :coerceformat 1 :location -1}) :location -1}                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               |

SELECT rolname FROM pg_roles WHERE rolcanlogin = true;

| rolname                    |
| -------------------------- |
| supabase_admin             |
| authenticator              |
| pgbouncer                  |
| supabase_auth_admin        |
| supabase_storage_admin     |
| supabase_replication_admin |
| supabase_etl_admin         |
| supabase_read_only_user    |
| postgres                   |

SELECT table_name
FROM information_schema.views
WHERE table_schema = 'public';

| table_name               |
| ------------------------ |
| dashboard_view           |
| worker_progress_view     |
| vaccine_report_view      |
| users_with_uuid          |
| patients_view            |
| patientschedule_view     |
| tcl_view                 |
| defaulters_view          |
| duesoon_view             |
| inventorylowstock_view   |
| monthlyreports_view      |
| visits_view              |
| activitylogs_view        |
| conversations_view       |
| notifications_view       |
| immunizationhistory_view |

SELECT routine_name, routine_type, data_type
FROM information_schema.routines
WHERE specific_schema = 'public';

| routine_name                                 | routine_type | data_type        |
| -------------------------------------------- | ------------ | ---------------- |
| create_patientschedule_on_patient_insert     | FUNCTION     | trigger          |
| update_patient_tag_on_patientschedule_update | FUNCTION     | trigger          |
| create_user_mapping_on_user_insert           | FUNCTION     | trigger          |
| link_supabase_user                           | FUNCTION     | boolean          |
| log_patient_activity                         | FUNCTION     | trigger          |
| update_inventory_stock_on_transaction        | FUNCTION     | trigger          |
| get_user_id_from_uuid                        | FUNCTION     | bigint           |
| get_uuid_from_user_id                        | FUNCTION     | uuid             |
| authenticate_user                            | FUNCTION     | record           |
| update_patient_age_fields                    | FUNCTION     | trigger          |
| soft_delete_cascade_patients                 | FUNCTION     | trigger          |
| soft_delete_cascade_guardians                | FUNCTION     | trigger          |
| create_user_with_mapping                     | FUNCTION     | bigint           |
| set_limit                                    | FUNCTION     | real             |
| show_limit                                   | FUNCTION     | real             |
| show_trgm                                    | FUNCTION     | ARRAY            |
| similarity                                   | FUNCTION     | real             |
| similarity_op                                | FUNCTION     | boolean          |
| word_similarity                              | FUNCTION     | real             |
| word_similarity_op                           | FUNCTION     | boolean          |
| word_similarity_commutator_op                | FUNCTION     | boolean          |
| similarity_dist                              | FUNCTION     | real             |
| trg_set_timestamp                            | FUNCTION     | trigger          |
| trg_patients_history_fn                      | FUNCTION     | trigger          |
| trg_inventory_history_fn                     | FUNCTION     | trigger          |
| trg_patientschedule_history_fn               | FUNCTION     | trigger          |
| trg_immunizations_history_fn                 | FUNCTION     | trigger          |
| word_similarity_dist_op                      | FUNCTION     | real             |
| word_similarity_dist_commutator_op           | FUNCTION     | real             |
| gtrgm_in                                     | FUNCTION     | USER-DEFINED     |
| gtrgm_out                                    | FUNCTION     | cstring          |
| update_patient_fic_cic_tag                   | FUNCTION     | trigger          |
| enforce_vaccine_interval                     | FUNCTION     | trigger          |
| gtrgm_consistent                             | FUNCTION     | boolean          |
| gtrgm_distance                               | FUNCTION     | double precision |
| gtrgm_compress                               | FUNCTION     | internal         |
| gtrgm_decompress                             | FUNCTION     | internal         |
| gtrgm_penalty                                | FUNCTION     | internal         |
| gtrgm_picksplit                              | FUNCTION     | internal         |
| ensure_activitylogs_partition                | FUNCTION     | void             |
| trg_activitylogs_partition                   | FUNCTION     | trigger          |
| gtrgm_union                                  | FUNCTION     | USER-DEFINED     |
| gtrgm_same                                   | FUNCTION     | internal         |
| gin_extract_value_trgm                       | FUNCTION     | internal         |
| gin_extract_query_trgm                       | FUNCTION     | internal         |
| gin_trgm_consistent                          | FUNCTION     | boolean          |
| gin_trgm_triconsistent                       | FUNCTION     | "char"           |
| strict_word_similarity                       | FUNCTION     | real             |
| strict_word_similarity_op                    | FUNCTION     | boolean          |
| strict_word_similarity_commutator_op         | FUNCTION     | boolean          |
| strict_word_similarity_dist_op               | FUNCTION     | real             |
| strict_word_similarity_dist_commutator_op    | FUNCTION     | real             |
| gtrgm_options                                | FUNCTION     | void             |
| trg_inventory_requests_audit                 | FUNCTION     | trigger          |
| approve_inventory_request                    | FUNCTION     | void             |
| reject_inventory_request                     | FUNCTION     | void             |
| mark_inventory_request_printed               | FUNCTION     | void             |
| trg_set_timestamp_generic                    | FUNCTION     | trigger          |
| trg_users_activity_fn                        | FUNCTION     | trigger          |
| trg_patients_activity_fn                     | FUNCTION     | trigger          |
| trg_inventory_activity_fn                    | FUNCTION     | trigger          |
| trg_patientschedule_activity_fn              | FUNCTION     | trigger          |
| trg_immunizations_activity_fn                | FUNCTION     | trigger          |
| refresh_immunization_cohorts                 | FUNCTION     | void             |
| set_app_context                              | FUNCTION     | void             |
| create_user_on_guardian_insert               | FUNCTION     | trigger          |
| secure_status_change                         | FUNCTION     | void             |
| ensure_activity_action_type                  | FUNCTION     | trigger          |
| enforce_inventory_nonnegative                | FUNCTION     | trigger          |
| trg_inventory_transaction_apply              | FUNCTION     | trigger          |
| trg_notifications_reconcile_audit            | FUNCTION     | trigger          |
| trg_notifications_activity_legacy            | FUNCTION     | trigger          |
| trg_messages_activity_legacy                 | FUNCTION     | trigger          |
| recompute_schedule_status                    | FUNCTION     | void             |
| recompute_patient_schedule_statuses          | FUNCTION     | void             |
| recalc_patient_schedule_enhanced             | FUNCTION     | void             |
| restore_entity                               | FUNCTION     | void             |
| compute_days_overdue                         | FUNCTION     | integer          |
| refresh_defaulters                           | FUNCTION     | void             |
| recalc_patient_schedule                      | FUNCTION     | void             |
| ingest_patient_immunization_history          | FUNCTION     | void             |
| create_history_trigger                       | FUNCTION     | void             |
| trg_visits_history_fn                        | FUNCTION     | trigger          |
| trg_vitamina_history_fn                      | FUNCTION     | trigger          |
| jsonb_diff                                   | FUNCTION     | jsonb            |
| trg_users_history                            | FUNCTION     | trigger          |
| trg_immunization_issue_inventory             | FUNCTION     | trigger          |
| generate_patient_schedule                    | FUNCTION     | void             |
| trg_deworming_history_fn                     | FUNCTION     | trigger          |
| trg_inventory_requests_history_fn            | FUNCTION     | trigger          |
| trg_inventorytransactions_history_fn         | FUNCTION     | trigger          |
| resolve_login_identifier                     | FUNCTION     | record           |
| soft_delete_row                              | FUNCTION     | void             |
| patient_age_months                           | FUNCTION     | integer          |
| patient_age_days                             | FUNCTION     | integer          |
| soft_delete_row                              | FUNCTION     | void             |
| current_app_user_id                          | FUNCTION     | bigint           |
| current_app_role                             | FUNCTION     | text             |
| restore_row                                  | FUNCTION     | void             |
| trg_generic_history                          | FUNCTION     | trigger          |

SELECT
  v.schemaname      AS schema,
  v.viewname        AS view,
  c.ordinal_position AS col_pos,
  c.column_name,
  c.data_type,
  pg_get_viewdef(format('%I.%I', v.schemaname, v.viewname)::regclass, true) AS definition
FROM pg_views v
JOIN information_schema.columns c
  ON c.table_schema = v.schemaname
 AND c.table_name   = v.viewname
WHERE v.schemaname = 'public'
ORDER BY v.viewname, c.ordinal_position;

| schema | view                     | col_pos | column_name              | data_type                   | definition                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        |
| ------ | ------------------------ | ------- | ------------------------ | --------------------------- | ------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------- |
| public | activitylogs_view        | 1       | log_id                   | bigint                      |  SELECT al.log_id,
    al.user_id,
    al.action_type,
    al.entity_type,
    al.entity_id,
    al.old_value,
    al.new_value,
    al."timestamp",
    (u.firstname::text || ' '::text) || u.surname::text AS user_name
   FROM activitylogs al
     JOIN users u ON al.user_id = u.user_id;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    |
| public | activitylogs_view        | 2       | user_id                  | bigint                      |  SELECT al.log_id,
    al.user_id,
    al.action_type,
    al.entity_type,
    al.entity_id,
    al.old_value,
    al.new_value,
    al."timestamp",
    (u.firstname::text || ' '::text) || u.surname::text AS user_name
   FROM activitylogs al
     JOIN users u ON al.user_id = u.user_id;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    |
| public | activitylogs_view        | 3       | action_type              | character varying           |  SELECT al.log_id,
    al.user_id,
    al.action_type,
    al.entity_type,
    al.entity_id,
    al.old_value,
    al.new_value,
    al."timestamp",
    (u.firstname::text || ' '::text) || u.surname::text AS user_name
   FROM activitylogs al
     JOIN users u ON al.user_id = u.user_id;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    |
| public | activitylogs_view        | 4       | entity_type              | character varying           |  SELECT al.log_id,
    al.user_id,
    al.action_type,
    al.entity_type,
    al.entity_id,
    al.old_value,
    al.new_value,
    al."timestamp",
    (u.firstname::text || ' '::text) || u.surname::text AS user_name
   FROM activitylogs al
     JOIN users u ON al.user_id = u.user_id;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    |
| public | activitylogs_view        | 5       | entity_id                | bigint                      |  SELECT al.log_id,
    al.user_id,
    al.action_type,
    al.entity_type,
    al.entity_id,
    al.old_value,
    al.new_value,
    al."timestamp",
    (u.firstname::text || ' '::text) || u.surname::text AS user_name
   FROM activitylogs al
     JOIN users u ON al.user_id = u.user_id;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    |
| public | activitylogs_view        | 6       | old_value                | jsonb                       |  SELECT al.log_id,
    al.user_id,
    al.action_type,
    al.entity_type,
    al.entity_id,
    al.old_value,
    al.new_value,
    al."timestamp",
    (u.firstname::text || ' '::text) || u.surname::text AS user_name
   FROM activitylogs al
     JOIN users u ON al.user_id = u.user_id;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    |
