SELECT table_name, column_name, data_type
FROM information_schema.columns
WHERE table_schema = 'public'
ORDER BY table_name, ordinal_position;


| table_name                    | column_name                         | data_type                   |
 RETURNS trigger
 LANGUAGE plpgsql
AS $function$
DECLARE
    v_version int;
    v_id bigint;
BEGIN
    -- Determine primary key value depending on operation
    IF TG_OP = 'INSERT' OR TG_OP = 'UPDATE' THEN
        v_id := NEW.request_id;
    ELSE
        v_id := OLD.request_id; -- DELETE
    END IF;

    SELECT COALESCE(MAX(version_no),0)+1 INTO v_version FROM inventory_requests_history WHERE request_id = v_id;

    INSERT INTO inventory_requests_history(request_id, version_no, changed_by, changed_fields, snapshot)
    VALUES (
        v_id,
        v_version,
        NULLIF(current_setting('app.user_id', true),'')::bigint,
        CASE WHEN TG_OP = 'UPDATE' THEN jsonb_diff(to_jsonb(OLD), to_jsonb(NEW)) ELSE NULL END,
        to_jsonb(CASE WHEN TG_OP = 'DELETE' THEN OLD ELSE NEW END)
    );
    RETURN NULL; -- AFTER trigger ignores return tuple
END;
$function$
                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       |
| FUNCTION    | public         | trg_inventory_transaction_apply                  |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           | trigger                                                                                                                                                        | null                                                         | CREATE OR REPLACE FUNCTION public.trg_inventory_transaction_apply()
 RETURNS trigger
 LANGUAGE plpgsql
AS $function$
DECLARE
    delta int := CASE NEW.transaction_type
        WHEN 'RECEIVE' THEN NEW.quantity
        WHEN 'RETURN' THEN NEW.quantity
        WHEN 'ISSUE' THEN - NEW.quantity
        WHEN 'ADJUST' THEN NEW.quantity -- ADJUST can be + or - encoded by sign
        ELSE 0 END;
    new_level int;
BEGIN
    IF NEW.quantity <= 0 THEN
        RAISE EXCEPTION 'Quantity must be positive';
    END IF;

    SELECT current_stock_level INTO new_level FROM inventory WHERE inventory_id = NEW.inventory_id FOR UPDATE;

    new_level := new_level + delta;
    IF new_level < 0 THEN
        RAISE EXCEPTION 'Stock would become negative (inventory_id %, attempted delta %)', NEW.inventory_id, delta;
    END IF;

    UPDATE inventory SET current_stock_level = new_level, updated_at = now() WHERE inventory_id = NEW.inventory_id;
    NEW.balance_after = new_level;
    RETURN NEW;
END; $function$
                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 |
| FUNCTION    | public         | trg_inventorytransactions_activity_fn            |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           | trigger                                                                                                                                                        | null                                                         | CREATE OR REPLACE FUNCTION public.trg_inventorytransactions_activity_fn()
 RETURNS trigger
 LANGUAGE plpgsql
AS $function$DECLARE
    v_actor bigint; v_target bigint; v_action text; v_old jsonb; v_new jsonb;
    v_type text; v_qty int;
BEGIN
    v_actor := current_setting('app.user_id', true)::bigint;
    IF TG_OP = 'INSERT' THEN
        v_old := NULL; v_new := to_jsonb(NEW); v_target := NEW.inventory_id;
        v_type := NEW.transaction_type;
        v_qty := NEW.quantity;
        -- Map transaction types to inventory action types
        IF v_type IN ('RECEIVE') THEN
            v_action := 'INVENTORY_STOCK_ADDED';
        ELSIF v_type IN ('ISSUE') THEN
            v_action := 'INVENTORY_STOCK_REMOVED';
        ELSIF v_type IN ('ADJUST') THEN
            v_action := 'INVENTORY_STOCK_ADJUSTED';
        ELSIF v_type IN ('RETURN') THEN
            v_action := 'INVENTORY_STOCK_TRANSFERRED';
        ELSIF v_type IN ('EXPIRED') THEN
            v_action := 'INVENTORY_STOCK_EXPIRED';
        ELSE
            -- Fallback for unknown transaction types
            v_action := 'INVENTORY_STOCK_ADJUSTED';
        END IF;
    ELSIF TG_OP = 'UPDATE' THEN
        v_old := to_jsonb(OLD); v_new := to_jsonb(NEW); v_target := NEW.inventory_id;
        IF jsonb_diff(v_old, v_new) = '{}'::jsonb THEN RETURN NEW; END IF;
        v_type := NEW.transaction_type; v_qty := NEW.quantity;
        IF v_type IN ('RECEIVE') THEN v_action := 'INVENTORY_STOCK_ADDED';
        ELSIF v_type IN ('ISSUE') THEN v_action := 'INVENTORY_STOCK_REMOVED';
        ELSIF v_type IN ('ADJUST') THEN v_action := 'INVENTORY_STOCK_ADJUSTED';
        ELSIF v_type IN ('RETURN') THEN v_action := 'INVENTORY_STOCK_TRANSFERRED';
        ELSIF v_type IN ('EXPIRED') THEN v_action := 'INVENTORY_STOCK_EXPIRED';
        ELSE v_action := 'INVENTORY_STOCK_ADJUSTED'; END IF;
    ELSIF TG_OP = 'DELETE' THEN
        v_old := to_jsonb(OLD); v_new := NULL; v_target := OLD.inventory_id; v_action := 'INVENTORY_DELETE';
    END IF;
    INSERT INTO activitylogs(user_id, action_type, entity_type, entity_id, old_value, new_value, timestamp, description)
    VALUES (v_actor, v_action, 'INVENTORY', v_target, v_old, v_new, now(), 'Inventorty Updated');
    RETURN COALESCE(NEW, OLD);
END;$function$
                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 |
| FUNCTION    | public         | trg_inventorytransactions_history_fn             |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           | trigger                                                                                                                                                        | null                                                         | CREATE OR REPLACE FUNCTION public.trg_inventorytransactions_history_fn()
 RETURNS trigger
 LANGUAGE plpgsql
AS $function$
DECLARE
    v_version int;
    v_id bigint;
BEGIN
    -- Determine primary key value depending on operation
    IF TG_OP = 'INSERT' OR TG_OP = 'UPDATE' THEN
        v_id := NEW.transaction_id;
    ELSE
        v_id := OLD.transaction_id; -- DELETE
    END IF;

    SELECT COALESCE(MAX(version_no),0)+1 INTO v_version FROM inventorytransactions_history WHERE transaction_id = v_id;

    INSERT INTO inventorytransactions_history(transaction_id, version_no, changed_by, changed_fields, snapshot)
    VALUES (
        v_id,
        v_version,
        NULLIF(current_setting('app.user_id', true),'')::bigint,
        CASE WHEN TG_OP = 'UPDATE' THEN jsonb_diff(to_jsonb(OLD), to_jsonb(NEW)) ELSE NULL END,
        to_jsonb(CASE WHEN TG_OP = 'DELETE' THEN OLD ELSE NEW END)
    );
    RETURN NULL; -- AFTER trigger ignores return tuple
END;
$function$
                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              |
